@relation occ_all

@attribute DayOfWeek numeric
@attribute HourOfDay numeric
@attribute RealPow_Mean numeric
@attribute RealPow_LastMean numeric
@attribute RealPow_Std numeric
@attribute RealPow_Median numeric
@attribute RealPow_Max numeric
@attribute RealPow_Min numeric
@attribute RealPow_MeanDeriv numeric
@attribute RealPow_StdDeriv numeric
@attribute RealPow_MaxDeriv numeric
@attribute RealPow_Kurt numeric
@attribute RealPow_Iqr numeric
@attribute RealPow_Mcr numeric
@attribute RealPow_FreqPeak numeric
@attribute RealPow_FreqEntropy numeric
@attribute RealPow_FreqEnergy numeric
@attribute RealPow_FreqLastEnergy numeric
@attribute ReactPow_Mean numeric
@attribute ReactPow_LastMean numeric
@attribute ReactPow_Std numeric
@attribute ReactPow_Median numeric
@attribute ReactPow_Max numeric
@attribute ReactPow_Min numeric
@attribute ReactPow_MeanDeriv numeric
@attribute ReactPow_StdDeriv numeric
@attribute ReactPow_MaxDeriv numeric
@attribute ReactPow_Kurt numeric
@attribute ReactPow_Iqr numeric
@attribute ReactPow_Mcr numeric
@attribute ReactPow_FreqPeak numeric
@attribute ReactPow_FreqEntropy numeric
@attribute ReactPow_FreqEnergy numeric
@attribute ReactPow_FreqLastEnergy numeric
@attribute Power_Cluster1 numeric
@attribute Power_Cluster2 numeric
@attribute Power_Cluster4 numeric
@attribute Power_Cluster5 numeric
@attribute Power_Cluster6 numeric
@attribute Power_Cluster7 numeric
@attribute Power_Cluster8 numeric
@attribute Power_Cluster9 numeric
@attribute Power_Cluster10 numeric
@attribute Power_Cluster12 numeric
@attribute Power_Cluster13 numeric
@attribute Power_Cluster14 numeric
@attribute Power_Cluster15 numeric
@attribute Power_Cluster16 numeric
@attribute Power_Cluster17 numeric
@attribute Power_Cluster18 numeric
@attribute Power_Cluster19 numeric
@attribute Water_Mean numeric
@attribute Water_LastMean numeric
@attribute Water_Std numeric
@attribute Water_Median numeric
@attribute Water_Max numeric
@attribute Water_Min numeric
@attribute Water_MeanDeriv numeric
@attribute Water_StdDeriv numeric
@attribute Water_MaxDeriv numeric
@attribute Water_Kurt numeric
@attribute Water_Iqr numeric
@attribute Water_Mcr numeric
@attribute Water_FreqPeak numeric
@attribute Water_FreqEntropy numeric
@attribute Water_FreqEnergy numeric
@attribute Water_FreqLastEnergy numeric
@attribute Water_Cluster1 numeric
@attribute Water_Cluster2 numeric
@attribute Water_Cluster3 numeric
@attribute Water_Cluster4 numeric
@attribute Water_Cluster6 numeric
@attribute Water_Cluster7 numeric
@attribute Water_Cluster8 numeric
@attribute Water_Cluster9 numeric
@attribute label_num {0,1,2,3}

@data
3,1,1255.892857,1245.571429,4.758451,1259,1261,1247,1.381818,3.54072,14,1.780919,8,0.127273,0.015152,2.886682,88328190,86908408,706.947143,706.089107,2.524926,707.15,709.45,693,0.838182,2.61579,14.41,17.739955,3.39,0.127273,0.015152,2.838323,27987709.3552,27919586.4585,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,4.33031,3.886159,5.371528,5.111478,15.7303,-8.717368,6.58707,4.393854,18.306039,2.537934,7.766665,0.610169,0.242424,3.565099,2827.440535,2446.485934,0,60,0,0,0,0,0,0,3
3,1,1253.946429,1255.892857,5.039551,1253,1263,1242,2.254545,4.714902,16,3.450972,6,0.163636,0.015152,2.838323,88054769,88328190,704.903036,706.947143,3.004304,705.05,707.61,684.96,0.985636,3.469439,18.57,36.03984,2.04,0.072727,0.015152,2.886682,27826240.6477,27987709.3552,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.520041,4.33031,6.259669,2.535774,16.32499,-16.95652,6.636276,5.975837,26.78242,3.361537,8.34053,0.440678,0.121212,3.926083,2692.860662,2827.440535,0,60,0,0,0,0,0,0,3
3,1,1250.872727,1253.946429,5.73183,1250,1260,1239,1.685185,3.602012,13,2.024093,9,0.12963,0.015152,2.798565,86059316,88054769,706.047455,704.903036,4.11217,705.84,719.58,701.89,0.817963,2.616354,13.55,8.964585,2.9,0.074074,0.015152,2.773883,27418578.5807,27826240.6477,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,3.343877,2.520041,4.898978,3.585591,15.68924,-7.0119,5.155803,3.902481,18.105894,2.684317,6.735297,0.40678,0.181818,4.054203,2086.889791,2692.860662,0,60,0,0,0,0,0,0,3
3,1,1253.981818,1250.872727,4.70024,1255,1259,1240,2.111111,4.68102,19,3.258667,7,0.166667,0.015152,2.798565,86487065,86059316,703.97,706.047455,2.871237,704.58,707.15,685.73,1.134444,3.437766,18.59,30.876237,1.93,0.166667,0.015152,2.735607,27257002.0255,27418578.5807,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0.61674,3.343877,4.643226,1.604404,9.785392,-9.348695,5.466166,4.478184,17.430142,2.500308,6.259202,0.508475,0.181818,3.68748,1294.835401,2086.889791,0,60,0,0,0,0,0,0,3
3,1,1249.392857,1253.981818,5.545444,1249,1261,1242,1.563636,3.309714,12,2.126105,9,0.145455,0.015152,2.90331,87416712,86487065,704.442143,703.97,1.237424,704.58,707.15,702.49,0.394364,0.871877,4.14,2.408428,2.03,0.145455,0.015152,2.90331,27789453.2444,27257002.0255,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,-0.10688,0.61674,4.38817,-0.435739,8.279228,-13.42732,4.901848,3.20533,18.775612,3.438292,6.159734,0.491525,0.257576,3.616709,1136.791267,1294.835401,0,60,0,0,0,0,0,0,3
3,1,1254.698113,1249.392857,8.657111,1252,1281,1244,2.230769,5.03562,23,5.381068,11,0.115385,0.015152,2.637993,83440067,87416712,704.234717,704.442143,1.539509,704.62,706.29,700.74,0.53,1.218995,5.4,2.880243,1.845,0.153846,0.015152,2.609253,26285289.6844,27789453.2444,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,2.733231,-0.10688,6.278496,1.723044,18.22221,-10.77342,7.182227,5.333678,24.20128,2.656071,8.318154,0.525424,0.227273,3.632027,2773.984565,1136.791267,0,60,0,0,0,0,0,0,3
3,1,1265.571429,1254.698113,8.228238,1266,1281,1249,2.109091,4.507906,17,2.057605,14,0.127273,0.015152,2.963781,89697302,83440067,706.844464,704.234717,3.411513,705.355,713.89,702.49,0.735818,1.870416,9.27,2.302803,5.17,0.072727,0.015152,2.90331,27979869.5277,26285289.6844,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,3.314605,2.733231,6.139717,3.525117,14.89322,-11.44622,6.802421,5.85614,21.070017,2.551112,9.307258,0.389831,0.439394,3.664695,2883.267535,2773.984565,0,60,0,0,0,0,0,0,3
3,1,1253.415094,1265.571429,4.391574,1254,1259,1243,1.461538,3.351684,13,2.414169,8,0.153846,0.015152,2.573006,83266621,89697302,706.292453,706.844464,2.912108,706.56,722.67,700.91,1.1825,3.786979,20.18,20.219569,2.82,0.153846,0.015152,2.609253,26439439.5124,27979869.5277,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,2.3222,3.314605,5.482468,1.346541,19.32798,-8.751917,6.027961,4.915833,25.387394,3.492507,6.495347,0.423729,0.121212,4.038882,2096.946611,2883.267535,0,60,0,0,0,0,0,0,3
3,1,1250.345455,1253.415094,5.29926,1248,1259,1243,1.685185,3.994449,15,1.723962,7,0.12963,0.015152,2.810678,85986523,83266621,705.715273,706.292453,4.791429,704.26,732.94,703.21,1.628889,5.50034,27.96,20.875524,1.6225,0.074074,0.015152,2.810678,27393112.2594,26439439.5124,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4.203935,2.3222,5.256597,4.712483,15.12849,-8.751992,5.730747,4.7183,22.810482,2.773057,6.098742,0.568966,0.227273,4.077792,2645.35632,2096.946611,0,59,0,0,0,0,0,0,3
3,1,1247.571429,1250.345455,5.96309,1246,1259,1235,1.963636,4.459545,16,2.768505,5,0.163636,0.015152,2.927992,87162286,85986523,704.435714,705.715273,1.286383,704.125,707.15,702.49,0.319273,0.759666,3.41,2.723235,1.64,0.127273,0.015152,2.90331,27788952.8444,27393112.2594,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,3.762044,4.203935,5.946746,5.028965,20.31711,-8.790559,6.959409,5.403326,25.861053,2.986043,8.276289,0.491525,0.348485,4.015294,2935.642309,2645.35632,0,60,0,0,0,0,0,0,3
3,1,1246.210526,1247.571429,4.941576,1245,1257,1239,1.196429,3.16469,14,2.781523,6.25,0.107143,0.015152,3.061982,88524686,87162286,705.357018,704.435714,1.85548,704.98,710.69,703.47,0.493214,1.333627,7.22,6.359998,1.12,0.142857,0.015152,3.061982,28359318.5625,27788952.8444,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,1.245978,3.762044,5.935141,1.366028,20.94616,-11.72016,7.095549,5.643599,27.993607,3.885378,7.047842,0.491525,0.393939,3.562478,2171.475644,2935.642309,0,60,0,0,0,0,0,0,3
3,1,1242.482143,1246.210526,3.602984,1242.5,1251,1237,0.836364,2.283302,12,3.115079,6,0.109091,0.015152,2.90331,86451379,88524686,705.558036,705.357018,2.082427,705.455,709.02,701.89,0.384545,1.166019,7.13,2.382483,2.15,0.072727,0.015152,2.90331,27877718.4463,28359318.5625,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,1.945397,1.245978,5.530584,2.989289,14.80779,-12.55006,6.307959,4.719324,18.21303,3.250792,6.513003,0.440678,0.227273,4.015294,2031.72815,2171.475644,0,60,0,0,0,0,0,0,3
3,1,1249.218182,1242.482143,7.148403,1247,1259,1236,1.722222,3.920997,19,1.748409,11,0.111111,0.015152,2.810678,85832793,86451379,707.718182,705.558036,3.020602,707.79,715.28,703.13,0.650741,1.729129,9.07,4.18065,3.16,0.074074,0.015152,2.773883,27548069.066,27877718.4463,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.735045,1.945397,4.119768,2.434802,12.70858,-4.592408,4.960916,3.263348,12.075055,2.281266,6.196023,0.508475,0.106061,3.929205,1450.204961,2031.72815,0,60,0,0,0,0,0,0,3
3,1,1245.927273,1249.218182,4.35403,1247,1256,1237,1.481481,3.815266,19,3.216437,5.75,0.148148,0.015152,2.810678,85379436,85832793,706.078727,707.718182,0.97532,706.03,708.4,704.45,0.235926,0.591074,2.99,3.417857,1.32,0.12963,0.015152,2.810678,27420145.6683,27548069.066,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4.070295,2.735045,5.915158,3.8799,18.17164,-5.581858,6.710254,5.062296,22.922066,2.193636,9.362749,0.465517,0.287879,3.816405,3006.838514,1450.204961,0,59,0,0,0,0,0,0,3
3,1,1245.842105,1245.927273,7.045235,1245,1259,1235,1.732143,4.688443,24,2.164115,10,0.107143,0.015152,3.061982,88473765,85379436,707.358246,706.078727,2.117183,706.56,711.22,703.92,0.385,1.062096,6.34,2.287184,2.9425,0.035714,0.015152,3.061982,28520525.2134,27420145.6683,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,3.474441,4.070295,6.209027,2.394991,19.39929,-8.550261,8.046732,5.556136,23.276991,2.69463,7.521365,0.59322,0.439394,3.913885,2998.873594,3006.838514,0,60,0,0,0,0,0,0,3
3,1,1245.107143,1245.842105,6.271664,1244,1256,1229,1.690909,4.167212,20,3.09754,7,0.054545,0.015152,2.90331,86818504,88473765,706.830536,707.358246,1.784731,706.56,710.43,704.52,0.493455,1.223645,5.91,2.436646,2.37,0.090909,0.015152,2.90331,27978301.9377,28520525.2134,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,1.886816,3.474441,5.021035,1.642605,12.23105,-8.351525,5.974939,4.228894,16.347984,2.432917,7.322881,0.508475,0.424242,3.691405,1701.041076,2998.873594,0,60,0,0,0,0,0,0,3
3,1,1177.381818,1245.107143,56.325605,1134,1255,1119,3.388889,14.920439,108,1.155596,107,0.018519,0.015152,2.748179,76413856,86818504,716.630545,706.830536,8.710895,722.07,725.09,704.88,0.563519,2.519115,18.3,1.169279,17.35,0.018519,0.015152,2.735607,28249861.1304,27978301.9377,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,-8841.01518,1.886816,67351.303467,2.315337,15.08,-512929.6,18003.352771,95218.017372,512937.159629,56.017543,7.480405,0.035088,0.439394,3.694527,263096776348.33808,1701.041076,1,57,0,0,0,0,0,0,3
3,2,1125.792453,1177.381818,3.829835,1127,1132,1119,1.019231,2.38862,9,2.032657,6,0.153846,0.015152,2.643013,67173421,76413856,723.245849,716.630545,1.021734,723.34,724.89,721.28,0.165192,0.441128,2.06,2.436701,1.515,0.057692,0.015152,2.643013,27723535.8683,28249861.1304,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,2.579073,-8841.01518,5.715942,3.759691,14.99898,-9.735329,6.647417,4.743464,21.252761,2.538531,8.132871,0.491525,0.181818,3.866705,2326.744476,263096776348.33808,0,60,0,0,0,0,0,0,3
3,2,1127.636364,1125.792453,4.904131,1127,1140,1116,1.611111,3.798792,18,4.388328,5,0.148148,0.015152,2.810678,69937306,67173421,725.477818,723.245849,3.833741,725.09,739.78,722.07,0.731481,2.512271,13.04,11.083952,3.6275,0.074074,0.015152,2.735607,28948287.2258,27723535.8683,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4.149793,2.579073,4.808328,4.709177,13.41563,-6.054566,5.797926,3.838179,15.235942,2.275772,7.795756,0.526316,0.409091,3.780616,2316.646727,2326.744476,0,58,0,0,0,0,0,0,3
3,2,1114.407407,1127.636364,21.765056,1126,1139,1078,2.09434,5.788796,36,1.566566,44,0.018868,0.015152,2.708896,67087916,69937306,723.28037,725.477818,1.821847,723.53,725.86,719.22,0.480189,1.195568,6.26,1.776338,3.49,0.09434,0.015152,2.738094,28249438.5986,28948287.2258,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3.504053,4.149793,4.561462,3.600887,20.22276,-8.625964,4.963201,4.450816,19.62917,5.545941,4.471538,0.491525,0.318182,3.391109,1964.312307,2316.646727,0,60,0,0,0,0,0,0,3
3,2,1091.464286,1114.407407,7.717664,1092,1106,1077,2.690909,6.194002,26,2.461972,10,0.145455,0.015152,2.90331,66715756,67087916,723.137857,723.28037,3.928203,722.12,735.08,719.71,0.778545,2.65008,14.47,7.979276,1.77,0.109091,0.015152,2.90331,29284836.8772,28249438.5986,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,4.214773,3.504053,5.199467,4.07538,15.11563,-8.467195,6.246517,4.944219,19.902965,2.663931,5.757506,0.576271,0.424242,3.819526,2660.891464,1964.312307,0,60,0,0,0,0,0,0,3
3,2,1091.660714,1091.464286,8.594452,1089,1114,1079,1.927273,4.049941,18,4.916661,6,0.127273,0.015152,2.886682,66740557,66715756,721.638571,723.137857,1.615581,721.36,724.74,718.8,0.525818,1.078361,3.93,2.444516,1.895,0.145455,0.015152,2.90331,29162828.311,29284836.8772,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.763726,4.214773,4.512002,2.967437,11.27662,-8.268392,5.00006,3.49882,13.175271,2.367362,7.181139,0.491525,0.19697,3.882024,1659.422268,2660.891464,0,60,0,0,0,0,0,0,3
3,2,1532.481481,1091.660714,607.07737,1112,2446,1080,53.207547,226.712488,1362,1.693596,1349,0.037736,0.015152,2.02308,146351748,66740557,757.821481,721.638571,72.068154,722.96,993.57,718.63,10.726981,47.897991,274.16,8.852778,57.12,0.037736,0.015152,2.336887,31287115.875,29162828.311,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,4.686248,2.763726,5.223118,4.886063,16.77532,-9.098899,5.815761,4.863716,22.313399,3.322809,6.409307,0.508475,0.272727,3.328608,2927.231848,1659.422268,0,60,0,0,0,0,0,0,3
3,2,1086.089286,1532.481481,4.461051,1086,1094,1080,0.981818,2.086029,7,2.110715,7,0.054545,0.015152,2.90331,66058131,146351748,720.968393,757.821481,1.019119,720.61,723.62,719.71,0.240909,0.60408,3.01,4.069331,0.6,0.072727,0.015152,2.90331,29108600.8391,31287115.875,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,5.094396,4.686248,5.062181,4.865695,17.24928,-8.228119,5.686288,3.831841,14.953309,3.238256,6.369294,0.5,0.136364,3.706726,3017.508527,2927.231848,0,59,0,0,0,0,0,0,3
3,2,1087.392857,1086.089286,3.084734,1087.5,1092,1082,0.472727,1.463817,8,1.790197,5,0.054545,0.015152,2.90331,66216224,66058131,720.330893,720.968393,1.058342,720.01,722.72,719.1,0.362,0.817925,3.62,1.740393,2.11,0.145455,0.015152,2.90331,29057150.9363,29108600.8391,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,5.522879,5.094396,4.562884,5.537964,15.34755,-5.023625,5.573937,4.294845,14.12135,2.696384,5.775017,0.54386,0.409091,3.593119,2955.861838,3017.508527,0,58,0,0,0,0,0,0,3
3,2,1088.410714,1087.392857,7.705433,1089,1108,1075,1.963636,4.354494,22,3.801461,9.5,0.145455,0.015152,2.884655,66342987,66216224,721.37125,720.330893,0.898281,721.21,722.96,719.7,0.270545,0.614472,2.38,2.359314,0.92,0.109091,0.015152,2.90331,29141127.2783,29057150.9363,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.784916,5.522879,5.079925,2.768725,12.26206,-5.9724,5.612551,4.183076,15.307196,1.910404,8.751306,0.534483,0.227273,3.477198,1954.316717,2955.861838,0,59,0,0,0,0,0,0,3
3,2,1085.944444,1088.410714,5.877417,1086,1096,1076,1.490566,4.026941,20,2.331833,6,0.132075,0.015152,2.716445,63682699,66342987,721.292037,721.37125,1.251094,721.2,725.12,719.4,0.415283,0.94545,3.62,4.554466,0.91,0.132075,0.015152,2.738094,28094241.9029,29141127.2783,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2.213068,2.784916,6.579975,2.827951,18.23477,-11.3109,6.884682,5.26516,18.313565,2.506639,9.413309,0.389831,0.136364,4.077792,2848.328315,1954.316717,0,60,0,0,0,0,0,0,3
3,2,1087.509091,1085.944444,3.721174,1089,1092,1078,1.037037,2.378861,11,3.174156,5,0.092593,0.015152,2.810678,65047929,63682699,721.48,721.292037,1.015996,721.51,724.21,719.1,0.312778,0.717126,3.01,3.933478,0.91,0.185185,0.015152,2.810678,28629392.2134,28094241.9029,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1.564865,2.213068,5.426831,2.016995,14.00081,-8.858897,6.012118,4.534422,18.469914,2.419573,8.048187,0.525424,0.272727,3.566408,1884.50747,2848.328315,0,60,0,0,0,0,0,0,3
3,2,1088.071429,1087.509091,4.716922,1087,1102,1081,1.018182,2.59266,12,6.073012,4.5,0.072727,0.015152,2.90331,66299592,65047929,720.923036,721.48,2.199951,720.31,728.45,719.4,0.395273,1.532738,9.05,10.185448,1.05,0.072727,0.015152,2.90331,29105147.4999,28629392.2134,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.299069,1.564865,5.672417,2.372744,13.36639,-16.60894,5.643482,4.63626,19.772665,3.747889,7.543366,0.448276,0.151515,3.757026,2178.084006,1884.50747,0,59,0,0,0,0,0,0,3
3,2,1084.642857,1088.071429,4.806921,1084,1095,1077,1.581818,3.386744,13,2.517265,6,0.145455,0.015152,2.90331,65882478,66299592,721.075357,720.923036,3.23591,720.61,742.87,719.09,1.056,4.030677,23.17,38.163625,1.8,0.090909,0.015152,2.927992,29117757.4694,29105147.4999,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,4.509988,2.299069,5.193083,5.832587,15.46167,-10.8338,5.532054,4.703232,21.629952,3.740535,6.307437,0.440678,0.181818,3.605316,2811.517624,2178.084006,0,60,0,0,0,0,0,0,3
3,2,1085.240741,1084.642857,5.917468,1083,1101,1077,1.056604,2.924795,13,5.177316,5,0.037736,0.015152,2.738094,63600219,65882478,722.187778,721.075357,2.788432,721.515,729.96,718.8,0.432642,1.470181,7.54,6.043907,2.11,0.037736,0.015152,2.738094,28164392.1578,29117757.4694,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2.216374,4.509988,6.110547,2.965514,17.20026,-10.16182,6.051164,4.883652,21.07534,2.458824,8.580689,0.421053,0.030303,3.941402,2413.224719,2811.517624,0,58,0,0,0,0,0,0,3
3,2,1084.851852,1085.240741,3.615519,1084,1092,1074,1.169811,2.893865,15,4.028878,6,0.132075,0.015152,2.738094,63553484,63600219,721.534259,722.187778,1.707321,721.21,729.28,719.41,0.633962,1.598382,7.46,9.116901,1.5,0.09434,0.015152,2.738094,28113185.6055,28164392.1578,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2.998367,2.216374,5.595202,4.013222,14.19435,-9.29062,6.189421,4.561059,19.097195,2.329748,8.481273,0.423729,0.030303,3.741708,2386.483288,2413.224719,0,60,0,0,0,0,0,0,3
3,2,1086.584906,1084.851852,4.253659,1087,1096,1079,1.384615,3.100625,14,2.841428,5.5,0.173077,0.015152,2.609253,62576279,63553484,723.046981,721.534259,2.193218,722.41,727.53,719.71,0.660769,1.582461,7.82,2.906512,1.8,0.096154,0.015152,2.599717,27708487.7877,28113185.6055,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,2.897358,2.998367,5.599286,3.182473,14.55005,-11.54385,6.381977,5.088805,19.926557,3.022211,7.966458,0.576271,0.348485,3.714997,2353.4492,2386.483288,0,60,0,0,0,0,0,0,3
3,2,1084.5,1086.584906,3.710007,1084,1090,1076,1.207547,2.626481,11,2.334791,5,0.09434,0.015152,2.738094,63512303,62576279,721.590185,723.046981,2.690375,722.115,723.32,703.89,0.960377,3.404593,18.23,36.082401,1.81,0.132075,0.015152,2.708896,28117772.9695,27708487.7877,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3.229729,2.897358,4.463251,2.925468,11.62276,-8.736144,4.957304,3.523785,14.507894,3.016796,6.493252,0.5,0.378788,3.976384,1770.833102,2353.4492,0,59,0,0,0,0,0,0,3
3,2,1086.732143,1084.5,5.210099,1087,1096,1078,1.345455,3.26155,16,2.400276,7,0.109091,0.015152,2.948461,66136751,63512303,722.290179,721.590185,1.342282,722.71,724.51,720.31,0.307091,0.771359,3.32,1.841579,2.125,0.127273,0.015152,2.90331,29215472.8101,28117772.9695,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,3.010964,3.229729,5.595204,2.984621,17.63051,-10.47552,6.043495,4.352501,20.67484,2.912257,6.581879,0.508475,0.166667,3.851387,2391.026397,1770.833102,0,60,0,0,0,0,0,0,3
3,2,1087.981132,1086.732143,5.548702,1088,1102,1079,1.538462,3.696641,15,4.075656,5,0.115385,0.015152,2.607224,62737857,66136751,722.647358,722.290179,1.270105,722.71,726.04,720.91,0.302308,0.855418,4.54,4.564393,1.52,0.057692,0.015152,2.643013,27677701.7355,29215472.8101,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,3.142596,3.010964,4.591552,3.221521,14.19173,-8.616584,4.170661,3.633135,20.200151,3.258819,6.206133,0.355932,0.015152,3.866706,1836.412919,2391.026397,0,60,0,0,0,0,0,0,3
3,2,1084.648148,1087.981132,5.352331,1084,1094,1078,1.245283,2.800451,11,1.907734,10,0.075472,0.015152,2.738094,63530445,62737857,723.64,722.647358,3.060478,723.02,740.8,720.61,0.990189,3.149094,16.27,19.434684,3.29,0.056604,0.015152,2.738094,28277858.3042,27677701.7355,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2.248351,3.142596,5.742677,2.371594,17.07566,-10.59262,6.607712,4.876679,21.502389,2.712995,8.962472,0.5,0.257576,3.792815,2210.99325,1836.412919,0,59,0,0,0,0,0,0,3
3,2,1090.472727,1084.648148,7.358176,1091,1100,1075,2.518519,4.808564,16,1.815006,13,0.166667,0.015152,2.773883,65405116,63530445,724.500909,723.64,4.011857,725.12,728.15,699.42,1.611667,4.860482,25.71,28.995366,2.7175,0.185185,0.015152,2.810678,28870455.3297,28277858.3042,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.988722,2.248351,5.934305,2.865486,15.01939,-9.168812,7.382873,4.982007,24.188202,2.165361,9.169324,0.491525,0.424242,3.367518,2613.689874,2210.99325,0,60,0,0,0,0,0,0,3
3,2,1090.381818,1090.472727,6.361024,1088,1102,1081,1.888889,4.289815,17,2.036304,8,0.111111,0.015152,2.810678,65393473,65405116,723.620182,724.500909,5.423545,723.63,739.27,711.52,1.273333,3.484164,15.95,5.996254,5.045,0.037037,0.015152,2.773883,28801027.6157,28870455.3297,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.236919,2.988722,4.605647,1.42266,12.17273,-6.481356,4.766602,4.044987,17.350236,2.485592,5.730488,0.457627,0.469697,3.890295,1551.735671,2613.689874,0,60,0,0,0,0,0,0,3
3,2,1092.37037,1090.381818,4.927,1092,1102,1085,1.283019,3.015201,11,2.211593,8,0.09434,0.015152,2.738094,64438030,65393473,724.100926,723.620182,2.285592,724.08,738.26,719.38,0.995849,2.979667,16.14,28.74356,2.11,0.150943,0.015152,2.738094,28313673.0183,28801027.6157,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3.339342,2.236919,5.381083,3.951971,16.51936,-7.744944,4.94847,4.575796,22.40751,2.547416,7.4098,0.389831,0.181818,3.655617,2377.479182,1551.735671,0,60,0,0,0,0,0,0,3
3,2,1088.54902,1092.37037,7.632336,1090,1100,1072,3.58,6.237117,18,2.619019,8,0.22,0.015152,2.278948,60434800,64438030,723.035294,724.100926,2.157137,723.02,726.94,712.36,0.9022,2.598208,14.58,13.237754,2.335,0.1,0.015152,2.278948,26662014.5256,28313673.0183,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,3.07168,3.339342,5.42826,3.437704,13.3961,-9.443603,5.919232,4.236807,16.121801,2.688239,6.737489,0.423729,0.030303,3.670937,2304.607388,2377.479182,0,60,0,0,0,0,0,0,3
3,2,1085.339623,1088.54902,5.48755,1085,1093,1074,1.788462,3.805757,15,2.177512,9,0.134615,0.015152,2.643013,62433557,60434800,722.873962,723.035294,1.772246,723.32,728.44,719.09,0.656731,1.484335,7.23,3.991485,2.41,0.134615,0.015152,2.637993,27695141.8864,26662014.5256,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,4.403683,3.07168,4.985454,5.235319,14.50119,-7.625402,5.926154,4.417186,18.848382,3.075807,5.452396,0.559322,0.257576,3.52619,2629.976172,2304.607388,0,60,0,0,0,0,0,0,3
3,2,1548.109091,1085.339623,638.035285,1088,2452,1075,51.703704,223.760791,1359,1.499405,1358,0.037037,0.015152,1.788395,153798104,62433557,751.324727,722.873962,55.734424,723.91,1000.5,720.29,10.558148,47.87883,275.97,15.141505,56.215,0.037037,0.015152,2.701125,31214628.1258,27695141.8864,0,0,2,0,0,0,0,0,0,0,0,53,0,0,0,0,0,4.643792,4.403683,4.150763,4.247346,13.59173,-5.491648,4.250397,3.217244,12.366604,2.966603,5.0376,0.40678,0.151515,3.291511,2310.3892,2629.976172,0,60,0,0,0,0,0,0,3
3,2,1086.803571,1548.109091,6.100431,1087,1098,1073,2.2,4.94563,18,2.850801,7,0.163636,0.015152,2.90331,66145999,153798104,724.396071,751.324727,3.765357,723.62,743.28,722.12,1.659636,4.957043,19.66,22.211348,2.12,0.181818,0.015152,2.90331,29386761.21,31214628.1258,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.851885,4.643792,4.175565,2.903896,13.27549,-6.40028,5.412686,4.344144,19.67577,2.979649,4.760863,0.576271,0.348485,3.41782,1516.680194,2310.3892,0,60,0,0,0,0,0,0,3
